,favorite_count,tweet_id,retweet_count,text
1992-05-03 05:37:33.724954624,4505,704871453724954624,1195,I found a forest Pipsy. 12/10 https://t.co/mIQ1KoVsmU
1992-05-05 11:40:31.337840642,2295,705066031337840640,651,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW
1992-05-05 21:47:19.679201280,2270,705102439679201280,549,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z
1992-05-07 07:24:04.686888960,2732,705223444686888960,867,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv
1992-05-07 11:46:49.544720384,3161,705239209544720384,809,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE
1992-05-09 16:20:27.625635840,4033,705428427625635840,1819,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA
1992-05-09 20:15:20.700944385,4698,705442520700944384,1771,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64
1992-05-10 05:32:33.783398401,3120,705475953783398400,997,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n
1992-05-11 13:44:55.322394625,3339,705591895322394624,1235,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF"
1992-05-13 19:48:52.653883392,2056,705786532653883392,568,"Seriously, add us ðŸ�¶ 11/10 for sad wet pupper https://t.co/xwPE9faVZR"
1992-05-15 02:58:00.587526145,2505,705898680587526144,600,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs
1992-05-15 22:52:29.788291072,3313,705970349788291072,957,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI
1992-05-16 00:12:10.514706432,3268,705975130514706432,796,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO
1992-05-18 01:41:40.320784384,1574,706153300320784384,413,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2
1992-05-18 05:21:07.411222528,5431,706166467411222528,1729,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv
1992-05-18 06:04:29.255446529,4117,706169069255446528,2390,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR"
1992-05-19 08:59:54.973601792,2882,706265994973601792,984,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV"
1992-05-19 15:56:41.778950144,1797,706291001778950144,501,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg
1992-05-19 21:13:31.488698368,22604,706310011488698368,8588,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf
1992-05-20 07:19:29.204748288,3632,706346369204748288,992,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6
1992-05-22 06:35:34.877929472,3266,706516534877929472,1111,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp
1992-05-22 12:33:26.853918722,3647,706538006853918720,1516,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd"
1992-05-23 03:50:38.911545345,2277,706593038911545344,671,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX
1992-05-23 18:14:57.839910912,2722,706644897839910912,1177,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw
1992-05-24 04:31:58.348251136,3504,706681918348251136,1041,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv
1992-05-26 17:36:01.596989440,2180,706901761596989440,644,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu
1992-05-26 18:22:03.814649856,15368,706904523814649856,8423,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f
1992-05-28 00:51:00.413456384,2434,707014260413456384,645,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU
1992-05-28 02:44:49.608753152,4291,707021089608753152,1470,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7
1992-05-28 07:29:52.327901184,2319,707038192327901184,853,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj
1992-05-28 13:25:47.140169728,2714,707059547140169728,728,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL
1992-05-31 07:28:31.098011648,2913,707297311098011648,855,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK
1992-05-31 12:38:36.783140866,2609,707315916783140864,688,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4
1992-06-01 05:38:20.785885184,3465,707377100785885184,1159,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j
1992-06-01 08:34:36.719185920,3697,707387676719185920,1397,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E
1992-06-01 15:18:54.438625280,2404,707411934438625280,643,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51"
1992-06-01 17:43:01.654872064,2395,707420581654872064,740,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30
1992-06-03 22:35:48.723478529,17865,707610948723478528,6892,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5
1992-06-04 03:47:29.552134146,2717,707629649552134144,944,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh
1992-06-04 21:32:56.495472641,3625,707693576495472640,1076,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi
1992-06-05 10:06:39.544082433,4321,707738799544082432,2653,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN
1992-06-05 10:51:57.457260545,2630,707741517457260544,655,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR
1992-06-05 20:42:15.007539200,3447,707776935007539200,1017,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B
1992-06-08 02:16:49.498152960,2850,707969809498152960,1042,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm
1992-06-08 05:59:48.426153984,51,707983188426153984,2,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :)
1992-06-08 09:30:14.724026368,3283,707995814724026368,1206,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq
1992-06-08 17:57:28.782585858,4600,708026248782585856,2056,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U
1992-06-09 17:03:09.455101952,2034,708109389455101952,579,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ
1992-06-09 19:51:29.313951744,2828,708119489313951744,1053,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm
1992-06-09 23:02:03.141795840,3563,708130923141795840,896,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT
1992-06-10 04:09:23.256774660,4504,708149363256774656,1655,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF
1992-06-12 11:44:30.027751425,2476,708349470027751424,789,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd
1992-06-12 13:41:03.048204288,3810,708356463048204288,1436,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX
1992-06-13 02:01:06.336894977,16862,708400866336894976,10868,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY
1992-06-13 21:11:55.515297792,3248,708469915515297792,881,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk
1992-06-13 23:54:10.088034305,2683,708479650088034304,724,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W
1992-06-16 16:11:28.997666817,2686,708711088997666816,783,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ
1992-06-16 23:42:23.638450176,2886,708738143638450176,873,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD
1992-06-17 19:55:15.978854401,17374,708810915978854400,7462,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4
1992-06-18 02:25:16.713893888,1789,708834316713893888,541,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn
1992-06-18 05:37:01.941387268,3136,708845821941387264,963,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI
1992-06-18 07:44:22.201716736,1893,708853462201716736,704,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0
1992-06-20 12:09:16.699303936,5010,709042156699303936,1759,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd
1992-06-21 20:25:32.880297985,2153,709158332880297984,449,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR
1992-06-22 02:19:44.944730112,2125,709179584944730112,722,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF
1992-06-22 07:33:15.643068416,2545,709198395643068416,687,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK"
1992-06-22 10:02:27.839836162,13282,709207347839836160,6262,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg
1992-06-22 14:58:45.749587968,2531,709225125749587968,612,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn
1992-06-24 18:10:58.133323776,2757,709409458133323776,745,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A
1992-06-25 05:20:00.415961088,2347,709449600415961088,634,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo
1992-06-26 00:40:40.576036864,1569,709519240576036864,256,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4
1992-06-26 11:09:14.897764353,3457,709556954897764352,1141,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC
1992-06-26 13:42:46.965075968,3729,709566166965075968,1295,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9
1992-06-29 21:20:47.387627521,3686,709852847387627520,1282,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow
1992-06-30 10:47:36.215666688,708,709901256215666688,106,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout ðŸ�¶ðŸ�¾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r"
1992-06-30 15:39:58.883774466,3139,709918798883774464,1145,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG
1992-07-02 22:43:34.656950272,5791,710117014656950272,2129,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV
1992-07-03 05:22:51.284037632,2918,710140971284037632,959,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12
1992-07-03 08:46:21.850935296,3063,710153181850935296,962,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I
1992-07-04 16:58:29.699739648,2530,710269109699739648,1209,"The squad is back for St. Patrick's Day! â˜˜ ðŸ’š
13/10 for all https://t.co/OcCDb2bng5"
1992-07-04 17:51:37.844797440,4763,710272297844797440,1352,We ðŸ‘�ðŸ�» only ðŸ‘�ðŸ�» rate ðŸ‘�ðŸ�» dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2
1992-07-04 20:54:30.106132480,2244,710283270106132480,552,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ
1992-07-05 00:38:49.921429505,2487,710296729921429504,788,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq
1992-07-08 09:48:54.686908417,4793,710588934686908416,2011,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV
1992-07-08 15:39:23.652087808,5051,710609963652087808,2520,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy
1992-07-09 05:11:30.886586372,2431,710658690886586368,606,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12
1992-07-11 05:38:37.892898816,2829,710833117892898816,576,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq
1992-07-11 08:49:41.445812225,2681,710844581445812224,739,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM
1992-07-13 03:11:27.345876993,4792,710997087345876992,1492,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD
1992-07-13 06:13:38.775851008,3153,711008018775851008,665,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW
1992-07-16 17:11:26.208872448,3484,711306686208872448,786,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz
1992-07-17 09:03:45.979756544,3847,711363825979756544,1215,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK"
1992-07-20 17:17:31.650457602,4074,711652651650457600,981,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW
1992-07-21 04:59:48.429553666,34546,711694788429553664,19596,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ
1992-07-21 15:31:20.602345472,9361,711732680602345472,4421,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4
1992-07-21 18:36:18.164514816,2993,711743778164514816,1060,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg
1992-07-24 08:55:24.745228288,8486,711968124745228288,2472,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc
1992-07-24 17:26:49.858043904,0,711998809858043904,136,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN
1992-07-25 11:50:07.010385924,2383,712065007010385920,667,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt
1992-07-25 17:33:37.388212225,3418,712085617388212224,519,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL"
1992-07-25 19:32:25.624633345,3098,712092745624633344,963,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG
1992-07-25 20:50:30.750289920,3997,712097430750289920,1106,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK
1992-07-28 07:44:00.758808576,257,712309440758808576,25,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkoutðŸ�¶

https://t.co/kJIMNyMNKV"
1992-07-29 19:29:19.032893441,5596,712438159032893440,1678,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul
1992-08-01 11:30:54.853337088,4375,712668654853337088,1304,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl
1992-08-02 01:10:40.512598017,13004,712717840512598016,5368,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2
1992-08-03 02:30:25.985978368,19567,712809025985978368,7218,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn
1992-08-07 08:25:07.180089344,4695,713175907180089344,1560,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW
1992-08-07 08:52:23.487135744,7575,713177543487135744,3035,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J
1992-08-10 01:44:34.226274305,4633,713411074226274304,1383,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq
1992-08-14 02:59:57.720473600,5132,713761197720473600,1478,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9
1992-08-15 17:43:23.437621249,2980,713900603437621248,797,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1
1992-08-15 20:17:42.279876608,2011,713909862279876608,583,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS
1992-08-15 22:57:42.244790272,3448,713919462244790272,830,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE
1992-08-18 12:36:48.463036416,4527,714141408463036416,1500,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu"
1992-08-19 08:48:35.368108032,2387,714214115368108032,939,Happy Easter from the squad! ðŸ�‡ðŸ�¶ 13/10 for all https://t.co/YMx4KWJUAB
1992-08-19 19:13:06.676113411,3433,714251586676113408,905,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi
1992-08-19 21:04:18.790387713,3159,714258258790387712,768,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE"
1992-08-22 12:07:14.495041536,2847,714485234495041536,1240,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF
1992-08-23 21:40:13.974974464,3806,714606013974974464,997,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG
1992-08-24 04:46:16.617938945,3440,714631576617938944,1072,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z
1992-08-27 23:20:20.017307648,4351,714957620017307648,1520,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK
1992-08-28 00:45:19.905021952,7735,714962719905021952,4579,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ
1992-08-28 06:11:40.363173890,3944,714982300363173888,1109,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj
1992-08-28 13:49:15.312439296,4375,715009755312439296,1324,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i
1992-08-30 18:50:24.753819648,5384,715200624753819648,2022,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911
1992-08-31 00:16:33.576927233,2540,715220193576927232,701,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx
1992-09-01 10:14:26.308784130,3180,715342466308784128,731,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C
1992-09-01 15:12:29.751484417,5752,715360349751484416,1686,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA
1992-09-05 08:13:15.826982913,4554,715680795826982912,1736,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp
1992-09-05 12:39:03.237730304,4105,715696743237730304,1380,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC
1992-09-05 14:53:10.270025728,2941,715704790270025728,606,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp
1992-09-05 22:47:45.223708672,4915,715733265223708672,1810,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9
1992-09-06 05:42:31.270801409,3935,715758151270801408,1519,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP
1992-09-08 05:00:23.106027520,3352,715928423106027520,939,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq
1992-09-09 23:21:09.887381504,5135,716080869887381504,1866,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu
1992-09-12 08:11:47.865542656,2926,716285507865542656,1161,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ
1992-09-14 02:51:58.184652801,2483,716439118184652800,229,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq
1992-09-14 05:05:46.686459905,13779,716447146686459904,6309,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E
1992-09-17 11:46:19.797970944,1292,716730379797970944,456,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC"
1992-09-18 04:39:06.589110272,5825,716791146589110272,1486,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO
1992-09-18 07:56:04.044845056,4487,716802964044845056,1260,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o
1992-09-20 17:16:02.452090881,3446,717009362452090880,1045,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0
1992-09-21 03:50:59.982213120,6584,717047459982213120,2040,This is FlÃ¡vio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq
1992-09-25 11:50:04.990701568,3309,717421804990701568,902,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi
1992-09-25 13:48:37.016076293,1684,717428917016076288,487,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6
1992-09-26 20:01:27.239008257,6045,717537687239008256,1974,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n
1992-09-29 18:07:13.953034240,3038,717790033953034240,1210,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG"
1992-09-30 08:30:01.130979328,2570,717841801130979328,635,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV
1992-10-04 21:36:58.122661888,4070,718234618122661888,1074,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb
1992-10-05 01:01:26.998687744,2029,718246886998687744,536,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl
1992-10-07 10:45:25.339934721,5114,718454725339934720,1615,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z"
1992-10-07 12:13:25.985447936,2840,718460005985447936,566,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe
1992-10-08 10:37:10.683709445,2619,718540630683709440,1083,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ
1992-10-09 06:48:25.783398402,2562,718613305783398400,517,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj
1992-10-09 11:51:37.683582976,19872,718631497683582976,8660,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos
1992-10-13 01:20:41.951195136,5500,718939241951195136,1884,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih
1992-10-13 10:24:58.235854848,3663,718971898235854848,1176,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT
1992-10-17 14:35:31.645071360,3590,719332531645071360,1027,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz
1992-10-17 16:31:03.458033665,4641,719339463458033664,1339,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R
1992-10-18 00:22:43.014393856,2935,719367763014393856,793,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW
1992-10-20 03:22:59.208073216,5308,719551379208073216,2072,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln
1992-10-21 21:54:50.224398336,4799,719704490224398336,1557,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0
