,tweet_id,rating_numerator,rating_denominator,name,date,time,stage
833,768554158521745409,12.0,10.0,Nollie,08-24-2016,21:02,
834,768473857036525572,11.0,10.0,Chevy,08-24-2016,15:43,
835,768193404517830656,8.0,10.0,Gerald,08-23-2016,21:09,doggo
836,767884188863397888,10.0,10.0,Tito,08-23-2016,00:40,
837,767754930266464257,11.0,10.0,Philbert,08-22-2016,16:06,
838,767500508068192258,12.0,10.0,Louie,08-21-2016,23:15,
839,767191397493538821,13.0,10.0,None,08-21-2016,02:47,doggo
840,767122157629476866,13.0,10.0,Rupert,08-20-2016,22:12,
841,766864461642756096,10.0,10.0,None,08-20-2016,05:08,
842,766793450729734144,10.0,10.0,Rufus,08-20-2016,00:26,
843,766714921925144576,13.0,10.0,None,08-19-2016,19:14,
844,766693177336135680,11.0,10.0,Brudge,08-19-2016,17:47,
845,766423258543644672,9.0,10.0,Shadoe,08-18-2016,23:55,
846,766313316352462849,12.0,10.0,Oscar,08-18-2016,16:38,
847,766078092750233600,12.0,10.0,Colby,08-18-2016,01:03,
848,766069199026450432,12.0,10.0,Juno,08-18-2016,00:28,
849,766008592277377025,11.0,10.0,Angel,08-17-2016,20:27,
850,765719909049503744,12.0,10.0,Brat,08-17-2016,01:20,
851,765669560888528897,12.0,10.0,Tove,08-16-2016,22:00,
852,765395769549590528,13.0,10.0,None,08-16-2016,03:52,
853,765371061932261376,11.0,10.0,Louie,08-16-2016,02:14,pupper
854,765222098633691136,10.0,10.0,Gromit,08-15-2016,16:22,
855,764857477905154048,12.0,10.0,Aubie,08-14-2016,16:13,
856,764259802650378240,10.0,10.0,Kota,08-13-2016,00:38,
857,763956972077010945,12.0,10.0,None,08-12-2016,04:35,doggo
858,763837565564780549,11.0,10.0,Alfie,08-11-2016,20:40,
859,763183847194451968,8.0,10.0,Clark,08-10-2016,01:23,
860,763167063695355904,8.0,10.0,Eve,08-10-2016,00:16,pupper
861,763103485927849985,10.0,10.0,Belle,08-09-2016,20:03,
862,762699858130116608,11.0,10.0,Leela,08-08-2016,17:19,
863,762471784394268675,12.0,10.0,Glenn,08-08-2016,02:13,
864,762464539388485633,12.0,10.0,Buddy,08-08-2016,01:44,
865,762316489655476224,11.0,10.0,Scout,08-07-2016,15:56,
866,762035686371364864,14.0,10.0,None,08-06-2016,21:20,
867,761976711479193600,12.0,10.0,Shelby,08-06-2016,17:26,
868,761750502866649088,10.0,10.0,None,08-06-2016,02:27,
869,761745352076779520,11.0,10.0,None,08-06-2016,02:06,
870,761672994376806400,10.0,10.0,None,08-05-2016,21:19,
871,761599872357261312,11.0,10.0,Sephie,08-05-2016,16:28,
872,761371037149827077,13.0,10.0,None,08-05-2016,01:19,
873,761334018830917632,10.0,10.0,Bruce,08-04-2016,22:52,
874,761292947749015552,11.0,10.0,Bonaparte,08-04-2016,20:09,
875,761227390836215808,10.0,10.0,Albert,08-04-2016,15:48,
876,761004547850530816,11.0,10.0,Bo,08-04-2016,01:03,
877,760893934457552897,11.0,10.0,Wishes,08-03-2016,17:43,doggo
878,760656994973933572,11.0,10.0,Rose,08-03-2016,02:02,
879,760641137271070720,12.0,10.0,Theo,08-03-2016,00:59,
880,760539183865880579,12.0,10.0,Atlas,08-02-2016,18:14,
881,760521673607086080,12.0,10.0,None,08-02-2016,17:04,doggo
882,760290219849637889,13.0,10.0,Rocco,08-02-2016,01:44,
883,760252756032651264,4.0,10.0,Fido,08-01-2016,23:15,
884,760190180481531904,10.0,10.0,Sadie,08-01-2016,19:07,
885,760153949710192640,11.0,10.0,None,08-01-2016,16:43,
886,759943073749200896,12.0,10.0,None,08-01-2016,02:45,pupper
887,759923798737051648,10.0,10.0,None,08-01-2016,01:28,
888,759846353224826880,11.0,10.0,Kirby,07-31-2016,20:21,
889,759793422261743616,12.0,10.0,Maggie,07-31-2016,16:50,doggo
890,759566828574212096,10.0,10.0,None,07-31-2016,01:50,
891,759557299618865152,10.0,10.0,Emma,07-31-2016,01:12,
892,759447681597108224,11.0,10.0,Oakley,07-30-2016,17:56,
893,759446261539934208,10.0,10.0,None,07-30-2016,17:51,
894,759197388317847553,12.0,10.0,Luna,07-30-2016,01:22,
895,759159934323924993,11.0,10.0,None,07-29-2016,22:53,
896,759099523532779520,7.0,10.0,Toby,07-29-2016,18:53,
897,759047813560868866,11.0,10.0,Spencer,07-29-2016,15:27,
898,758854675097526272,11.0,10.0,Lilli,07-29-2016,02:40,
899,758828659922702336,13.0,10.0,None,07-29-2016,00:57,doggo
900,758740312047005698,12.0,10.0,Boston,07-28-2016,19:06,
901,758474966123810816,11.0,10.0,Brandonald,07-28-2016,01:31,
902,758467244762497024,165.0,150.0,None,07-28-2016,01:00,
903,758405701903519748,10.0,10.0,Odie,07-27-2016,20:56,
904,758355060040593408,11.0,10.0,Corey,07-27-2016,17:35,
905,758099635764359168,13.0,10.0,None,07-27-2016,00:40,
906,758041019896193024,9.0,10.0,None,07-26-2016,20:47,
907,757741869644341248,10.0,10.0,Leonard,07-26-2016,00:58,
908,757729163776290825,11.0,10.0,Chompsky,07-26-2016,00:08,
909,757725642876129280,11.0,10.0,Beckham,07-25-2016,23:54,
910,757611664640446465,12.0,10.0,Cooper,07-25-2016,16:21,
911,757597904299253760,11.0,10.0,None,07-25-2016,15:26,pupper
912,757596066325864448,4.0,10.0,None,07-25-2016,15:19,
913,757400162377592832,13.0,10.0,None,07-25-2016,02:20,
914,757393109802180609,10.0,10.0,None,07-25-2016,01:52,doggo
915,757354760399941633,8.0,10.0,Devón,07-24-2016,23:20,
916,756998049151549440,11.0,10.0,Oliver,07-23-2016,23:42,
917,756939218950160384,12.0,10.0,Jax,07-23-2016,19:49,pupper
918,756651752796094464,11.0,10.0,Gert,07-23-2016,00:46,
919,756526248105566208,13.0,10.0,None,07-22-2016,16:28,doggo
920,756303284449767430,11.0,10.0,None,07-22-2016,01:42,
921,756288534030475264,12.0,10.0,None,07-22-2016,00:43,
922,756275833623502848,10.0,10.0,None,07-21-2016,23:53,puppo
923,755955933503782912,12.0,10.0,None,07-21-2016,02:41,pupper
924,755206590534418437,14.0,10.0,None,07-19-2016,01:04,doggo
925,755110668769038337,13.0,10.0,Watson,07-18-2016,18:43,
926,754874841593970688,11.0,10.0,Rubio,07-18-2016,03:06,
927,754856583969079297,11.0,10.0,Winnie,07-18-2016,01:53,
928,754747087846248448,12.0,10.0,Keith,07-17-2016,18:38,
929,754482103782404096,10.0,10.0,Milo,07-17-2016,01:05,
930,754449512966619136,11.0,10.0,Dex,07-16-2016,22:55,
931,754120377874386944,10.0,10.0,None,07-16-2016,01:08,
932,754011816964026368,12.0,10.0,Charlie,07-15-2016,17:56,
933,753655901052166144,10.0,10.0,None,07-14-2016,18:22,
934,753420520834629632,11.0,10.0,None,07-14-2016,02:47,doggo
935,753398408988139520,12.0,10.0,Scout,07-14-2016,01:19,
936,753375668877008896,8.0,10.0,Hank,07-13-2016,23:48,
937,753298634498793472,12.0,10.0,Carly,07-13-2016,18:42,
938,753294487569522689,11.0,10.0,Ace,07-13-2016,18:26,
939,753039830821511168,13.0,10.0,None,07-13-2016,01:34,
940,753026973505581056,10.0,10.0,Tayzie,07-13-2016,00:43,
941,752932432744185856,12.0,10.0,Carl,07-12-2016,18:27,
942,752917284578922496,11.0,10.0,Grizzie,07-12-2016,17:27,
943,752701944171524096,11.0,10.0,None,07-12-2016,03:11,
944,752682090207055872,10.0,10.0,None,07-12-2016,01:52,doggo
945,752660715232722944,10.0,10.0,None,07-12-2016,00:27,
946,752568224206688256,9.0,10.0,None,07-11-2016,18:20,doggo
947,752519690950500352,11.0,10.0,None,07-11-2016,15:07,puppo
948,752334515931054080,8.0,10.0,None,07-11-2016,02:51,doggo
949,752309394570878976,13.0,10.0,None,07-11-2016,01:11,
950,752173152931807232,12.0,10.0,Brody,07-10-2016,16:10,
951,751950017322246144,13.0,10.0,Lola,07-10-2016,01:23,pupper
952,751937170840121344,11.0,10.0,Ruby,07-10-2016,00:32,
953,751830394383790080,12.0,10.0,Tucker,07-09-2016,17:28,
954,751793661361422336,11.0,10.0,Fred,07-09-2016,15:02,
955,751598357617971201,13.0,10.0,Toby,07-09-2016,02:06,
956,751583847268179968,5.0,10.0,None,07-09-2016,01:08,doggo
957,751538714308972544,10.0,10.0,Max,07-08-2016,22:09,
958,751456908746354688,12.0,10.0,None,07-08-2016,16:44,pupper
959,751251247299190784,10.0,10.0,Gilbert,07-08-2016,03:07,
960,751205363882532864,12.0,10.0,None,07-08-2016,00:04,
961,751132876104687617,10.0,10.0,Cooper,07-07-2016,19:16,puppo
962,750868782890057730,11.0,10.0,Milo,07-07-2016,01:47,pupper
963,750719632563142656,12.0,10.0,Meyer,07-06-2016,15:54,
964,750506206503038976,8.0,10.0,Malcolm,07-06-2016,01:46,pupper
965,750429297815552001,12.0,10.0,Arnie,07-05-2016,20:41,
966,750383411068534784,9.0,10.0,Zoe,07-05-2016,17:38,pupper
967,750381685133418496,13.0,10.0,None,07-05-2016,17:31,doggo
968,750147208377409536,13.0,10.0,None,07-05-2016,02:00,
969,750132105863102464,11.0,10.0,Stewie,07-05-2016,01:00,
970,750117059602808832,10.0,10.0,Calvin,07-05-2016,00:00,
971,750101899009982464,11.0,10.0,Lilah,07-04-2016,23:00,
972,750086836815486976,12.0,10.0,Spanky,07-04-2016,22:00,
973,750071704093859840,10.0,10.0,None,07-04-2016,21:00,pupper
974,750056684286914561,11.0,10.0,Jameson,07-04-2016,20:00,
975,750041628174217216,13.0,10.0,Beau,07-04-2016,19:00,
976,750026558547456000,10.0,10.0,Jax,07-04-2016,18:00,
977,750011400160841729,11.0,10.0,Piper,07-04-2016,17:00,doggo
978,749996283729883136,12.0,10.0,Bo,07-04-2016,16:00,
979,749981277374128128,1776.0,10.0,Atticus,07-04-2016,15:00,
980,749774190421639168,12.0,10.0,Lucy,07-04-2016,01:17,
981,749417653287129088,11.0,10.0,Finn,07-03-2016,01:41,pupper
982,749403093750648834,10.0,10.0,None,07-03-2016,00:43,
983,749395845976588288,10.0,10.0,George,07-03-2016,00:14,
984,749317047558017024,12.0,10.0,Blu,07-02-2016,19:01,
985,749075273010798592,11.0,10.0,Boomer,07-02-2016,03:00,doggo
986,749064354620928000,11.0,10.0,Winston,07-02-2016,02:17,
987,749036806121881602,8.0,10.0,Dietrich,07-02-2016,00:27,doggo
988,748977405889503236,10.0,10.0,None,07-01-2016,20:31,
989,748932637671223296,13.0,10.0,Divine,07-01-2016,17:33,
990,748705597323898880,13.0,10.0,None,07-01-2016,02:31,
991,748699167502000129,11.0,10.0,Tripp,07-01-2016,02:06,
992,748692773788876800,10.0,10.0,his,07-01-2016,01:40,doggo
993,748575535303884801,6.0,10.0,None,06-30-2016,17:54,pupper
994,748568946752774144,12.0,10.0,Cora,06-30-2016,17:28,
995,748346686624440324,10.0,10.0,None,06-30-2016,02:45,
996,748337862848962560,13.0,10.0,None,06-30-2016,02:10,
997,748324050481647620,11.0,10.0,Duke,06-30-2016,01:15,
998,748307329658011649,7.0,10.0,None,06-30-2016,00:09,
999,748220828303695873,13.0,10.0,None,06-29-2016,18:25,
1000,747963614829678593,10.0,10.0,None,06-29-2016,01:23,pupper
1001,747933425676525569,11.0,10.0,None,06-28-2016,23:23,
1002,747885874273214464,8.0,10.0,None,06-28-2016,20:14,
1003,747844099428986880,11.0,10.0,Huxley,06-28-2016,17:28,
1004,747816857231626240,4.0,10.0,None,06-28-2016,15:40,
1005,747651430853525504,12.0,10.0,None,06-28-2016,04:42,pupper
1006,747648653817413632,12.0,10.0,Keurig,06-28-2016,04:31,
1007,747600769478692864,10.0,10.0,Bookstore,06-28-2016,01:21,
1008,747594051852075008,11.0,10.0,None,06-28-2016,00:54,
1009,747512671126323200,10.0,10.0,None,06-27-2016,19:31,
1010,747461612269887489,10.0,10.0,None,06-27-2016,16:08,
1011,747439450712596480,12.0,10.0,Linus,06-27-2016,14:40,
1012,747242308580548608,13.0,10.0,None,06-27-2016,01:37,pupper
1013,747219827526344708,11.0,10.0,Atticus,06-27-2016,00:07,
1014,747204161125646336,10.0,10.0,Clark,06-26-2016,23:05,
1015,747103485104099331,11.0,10.0,None,06-26-2016,16:25,
1016,746906459439529985,0.0,10.0,None,06-26-2016,03:22,
1017,746872823977771008,11.0,10.0,None,06-26-2016,01:08,
1018,746818907684614144,13.0,10.0,None,06-25-2016,21:34,
1019,746790600704425984,10.0,10.0,None,06-25-2016,19:42,
1020,746757706116112384,11.0,10.0,Maddie,06-25-2016,17:31,
1021,746726898085036033,12.0,10.0,Abby,06-25-2016,15:29,
1022,746542875601690625,11.0,10.0,None,06-25-2016,03:17,floofer
1023,746521445350707200,10.0,10.0,Shaggy,06-25-2016,01:52,
1024,746507379341139972,10.0,10.0,Shiloh,06-25-2016,00:56,
1025,746369468511756288,9.0,10.0,None,06-24-2016,15:48,
1026,746131877086527488,10.0,10.0,Gustav,06-24-2016,00:04,
1027,746056683365994496,11.0,10.0,Arlen,06-23-2016,19:05,pupper
1028,745789745784041472,10.0,10.0,Gus,06-23-2016,01:25,
1029,745712589599014916,7.0,10.0,Percy,06-22-2016,20:18,
1030,745433870967832576,10.0,10.0,Lenox,06-22-2016,01:50,doggo
1031,745422732645535745,9.0,10.0,None,06-22-2016,01:06,
1032,745314880350101504,12.0,10.0,Sugar,06-21-2016,17:58,
1033,745074613265149952,11.0,10.0,Jeffrey,06-21-2016,02:03,
1034,745057283344719872,12.0,10.0,Oliver,06-21-2016,00:54,
1035,744995568523612160,9.0,10.0,Abby,06-20-2016,20:49,puppo
1036,744971049620602880,12.0,10.0,Indie,06-20-2016,19:11,
1037,744709971296780288,10.0,10.0,Harvey,06-20-2016,01:54,
1038,744334592493166593,11.0,10.0,Blanket,06-19-2016,01:02,
1039,744234799360020481,13.0,10.0,None,06-18-2016,18:26,doggo
1040,744223424764059648,12.0,10.0,None,06-18-2016,17:41,pupper
1041,743980027717509120,11.0,10.0,Geno,06-18-2016,01:33,
1042,743895849529389061,10.0,10.0,None,06-17-2016,19:59,
1043,743835915802583040,10.0,10.0,None,06-17-2016,16:01,
1044,743609206067040256,10.0,10.0,Stark,06-17-2016,01:00,
1045,743595368194129920,7.0,10.0,Harold,06-17-2016,00:05,
1046,743545585370791937,11.0,10.0,Bentley,06-16-2016,20:47,
1047,743510151680958465,13.0,10.0,Beya,06-16-2016,18:26,
1048,743253157753532416,10.0,10.0,Kilo,06-16-2016,01:25,puppo
1049,743222593470234624,12.0,10.0,None,06-15-2016,23:24,
1050,743210557239623680,10.0,10.0,Kayla,06-15-2016,22:36,
1051,742534281772302336,11.0,10.0,None,06-14-2016,01:49,doggo
1052,742528092657332225,10.0,10.0,Maxaroni,06-14-2016,01:24,
1053,742465774154047488,14.0,10.0,None,06-13-2016,21:16,pupper
1054,742423170473463808,12.0,10.0,Bell,06-13-2016,18:27,
1055,742385895052087300,11.0,10.0,Phil,06-13-2016,15:59,
1056,742161199639494656,12.0,10.0,Doug,06-13-2016,01:06,
1057,742150209887731712,8.0,10.0,Edmund,06-13-2016,00:22,pupper
1058,741793263812808706,10.0,10.0,None,06-12-2016,00:44,
1059,741743634094141440,11.0,10.0,Aqua,06-11-2016,21:27,pupper
1060,741438259667034112,9.0,10.0,Tucker,06-11-2016,01:13,
1061,741303864243200000,12.0,10.0,Theodore,06-10-2016,16:19,
1062,741099773336379392,11.0,10.0,Ted,06-10-2016,02:48,
1063,741067306818797568,12.0,10.0,None,06-10-2016,00:39,pupper
1064,740995100998766593,10.0,10.0,Leo,06-09-2016,19:52,
1065,740711788199743490,9.0,10.0,None,06-09-2016,01:07,
1066,740699697422163968,8.0,10.0,Chip,06-09-2016,00:19,
1067,740676976021798912,11.0,10.0,Baloo,06-08-2016,22:48,pupper
1068,740373189193256964,9.0,11.0,None,06-08-2016,02:41,
1069,740365076218183684,10.0,10.0,None,06-08-2016,02:09,
1070,740359016048689152,9.0,10.0,Chase,06-08-2016,01:45,
1071,740214038584557568,10.0,10.0,None,06-07-2016,16:09,
1072,739979191639244800,12.0,10.0,Nollie,06-07-2016,00:36,
1073,739932936087216128,10.0,10.0,Rorie,06-06-2016,21:32,
1074,739844404073074688,12.0,10.0,Simba,06-06-2016,15:40,
1075,739623569819336705,12.0,10.0,None,06-06-2016,01:02,doggo
1076,739606147276148736,9.0,10.0,Benji,06-05-2016,23:53,pupper
1077,739544079319588864,10.0,10.0,None,06-05-2016,19:47,
1078,739485634323156992,6.0,10.0,Kyle,06-05-2016,15:54,
1079,739238157791694849,13.0,10.0,None,06-04-2016,23:31,doggo
1080,738891149612572673,13.0,10.0,None,06-04-2016,00:32,
1081,738885046782832640,11.0,10.0,Charles,06-04-2016,00:08,
1082,738883359779196928,10.0,10.0,None,06-04-2016,00:01,
1083,738537504001953792,11.0,10.0,Bayley,06-03-2016,01:07,puppo
1084,738402415918125056,10.0,10.0,None,06-02-2016,16:10,
1085,738184450748633089,9.0,10.0,None,06-02-2016,01:44,
1086,738166403467907072,12.0,10.0,Axel,06-02-2016,00:32,
1087,738156290900254721,10.0,10.0,Storkson,06-01-2016,23:52,
1088,737826014890496000,10.0,10.0,Remy,06-01-2016,02:00,
1089,737800304142471168,10.0,10.0,Bella,06-01-2016,00:17,
1090,737678689543020544,11.0,10.0,None,05-31-2016,16:14,
1091,737445876994609152,13.0,10.0,None,05-31-2016,00:49,
1092,737322739594330112,9.0,10.0,Lily,05-30-2016,16:40,
1093,737310737551491075,13.0,10.0,None,05-30-2016,15:52,pupper
1094,736736130620620800,13.0,10.0,Chadrick,05-29-2016,01:49,
1095,736392552031657984,13.0,10.0,None,05-28-2016,03:04,pupper
1096,736365877722001409,11.0,10.0,Rory,05-28-2016,01:18,pupper
1097,736225175608430592,10.0,10.0,None,05-27-2016,15:58,
1098,736010884653420544,10.0,10.0,None,05-27-2016,01:47,
1099,735991953473572864,11.0,10.0,Maxaroni,05-27-2016,00:32,
1100,735648611367784448,12.0,10.0,None,05-26-2016,01:47,pupper
1101,735635087207878657,11.0,10.0,Dakota,05-26-2016,00:54,
1102,735274964362878976,11.0,10.0,None,05-25-2016,01:03,
1103,735256018284875776,8.0,10.0,Kellogg,05-24-2016,23:47,doggo
1104,735137028879360001,9.0,10.0,Buckley,05-24-2016,15:55,pupper
1105,734912297295085568,10.0,10.0,Jax,05-24-2016,01:02,
1106,734787690684657664,13.0,10.0,None,05-23-2016,16:46,
1107,734776360183431168,11.0,10.0,Livvie,05-23-2016,16:01,
1108,734559631394082816,10.0,10.0,None,05-23-2016,01:40,
1109,733828123016450049,10.0,10.0,Terry,05-21-2016,01:13,
1110,733822306246479872,10.0,10.0,Moose,05-21-2016,00:50,
1111,733482008106668032,10.0,10.0,None,05-20-2016,02:18,
1112,733460102733135873,11.0,10.0,Hermione,05-20-2016,00:51,
1113,733109485275860992,12.0,10.0,None,05-19-2016,01:38,doggo
1114,732732193018155009,12.0,10.0,Ralpher,05-18-2016,00:39,
1115,732726085725589504,11.0,10.0,Aldrick,05-18-2016,00:14,
1116,732585889486888962,10.0,10.0,None,05-17-2016,14:57,
1117,732375214819057664,11.0,10.0,Kyle,05-17-2016,01:00,doggo
1118,732005617171337216,11.0,10.0,Larry,05-16-2016,00:31,
1119,731285275100512256,12.0,10.0,Solomon,05-14-2016,00:49,
1120,731156023742988288,204.0,170.0,None,05-13-2016,16:15,doggo
1121,730924654643314689,9.0,10.0,unacceptable,05-13-2016,00:56,
1122,730573383004487680,10.0,10.0,Rooney,05-12-2016,01:40,pupper
1123,730427201120833536,11.0,10.0,Crystal,05-11-2016,15:59,
1124,730211855403241472,11.0,10.0,Ziva,05-11-2016,01:44,
1125,730196704625098752,6.0,10.0,Charles,05-11-2016,00:43,
1126,729854734790754305,11.0,10.0,Ollie,05-10-2016,02:05,
1127,729838605770891264,12.0,10.0,None,05-10-2016,01:00,
1128,729823566028484608,13.0,10.0,Stefan,05-10-2016,00:01,
1129,729463711119904772,13.0,10.0,Pupcasso,05-09-2016,00:11,
1130,729113531270991872,10.0,10.0,None,05-08-2016,00:59,
1131,728986383096946689,11.0,10.0,Puff,05-07-2016,16:34,
1132,728760639972315136,13.0,10.0,None,05-07-2016,01:37,
1133,728751179681943552,10.0,10.0,Flurpson,05-07-2016,00:59,
1134,728653952833728512,8.0,10.0,Coleman,05-06-2016,18:33,
1135,728409960103686147,10.0,10.0,Wallace,05-06-2016,02:24,
1136,728387165835677696,12.0,10.0,Enchilada,05-06-2016,00:53,
1137,728046963732717569,11.0,10.0,Raymond,05-05-2016,02:21,
1138,728035342121635841,12.0,10.0,None,05-05-2016,01:35,pupper
1139,728015554473250816,11.0,10.0,Rueben,05-05-2016,00:16,pupper
1140,727685679342333952,12.0,10.0,Cilantro,05-04-2016,02:26,
1141,727644517743104000,13.0,10.0,None,05-03-2016,23:42,doggo
1142,727524757080539137,10.0,10.0,None,05-03-2016,15:46,pupper
1143,727314416056803329,11.0,10.0,None,05-03-2016,01:50,pupper
1144,727286334147182592,9.0,10.0,None,05-02-2016,23:59,
1145,727175381690781696,10.0,10.0,Karll,05-02-2016,16:38,
1146,727155742655025152,11.0,10.0,None,05-02-2016,15:20,
1147,726935089318363137,12.0,10.0,Sprout,05-02-2016,00:43,
1148,726887082820554753,10.0,10.0,Blitz,05-01-2016,21:32,
1149,726828223124897792,12.0,10.0,Bloop,05-01-2016,17:38,
1150,726224900189511680,9.0,10.0,None,04-30-2016,01:41,
1151,725842289046749185,12.0,10.0,Colby,04-29-2016,00:21,
1152,725786712245440512,11.0,10.0,Lillie,04-28-2016,20:40,pupper
1153,725729321944506368,12.0,10.0,Lola,04-28-2016,16:52,
1154,725458796924002305,13.0,10.0,None,04-27-2016,22:57,
1155,724983749226668032,12.0,10.0,Fred,04-26-2016,15:29,
1156,724771698126512129,11.0,10.0,None,04-26-2016,01:26,doggo
1157,724405726123311104,10.0,10.0,Ashleigh,04-25-2016,01:12,pupper
1158,724049859469295616,10.0,10.0,Kreggory,04-24-2016,01:38,
1159,724046343203856385,10.0,10.0,Sarge,04-24-2016,01:24,
1160,724004602748780546,11.0,10.0,Luther,04-23-2016,22:38,pupper
1161,723912936180330496,12.0,10.0,Sugar,04-23-2016,16:34,
1162,723688335806480385,12.0,10.0,Reginald,04-23-2016,01:41,
1163,723673163800948736,10.0,10.0,Ivar,04-23-2016,00:41,
1164,723179728551723008,8.0,10.0,Jangle,04-21-2016,16:00,
1165,722974582966214656,4.0,20.0,None,04-21-2016,02:25,
1166,722613351520608256,12.0,10.0,Schnitzel,04-20-2016,02:30,
1167,721503162398597120,11.0,10.0,Panda,04-17-2016,00:58,
1168,721001180231503872,11.0,10.0,Oliver,04-15-2016,15:44,pupper
1169,720785406564900865,12.0,10.0,Archie,04-15-2016,01:26,
1170,720775346191278080,10.0,10.0,Berkeley,04-15-2016,00:46,
1171,720415127506415616,10.0,10.0,None,04-14-2016,00:55,
1172,720389942216527872,11.0,10.0,Ralphé,04-13-2016,23:15,
1173,720340705894408192,10.0,10.0,Derek,04-13-2016,19:59,pupper
1174,720059472081784833,9.0,10.0,Charleson,04-13-2016,01:22,
1175,720043174954147842,11.0,10.0,Neptune,04-13-2016,00:17,
1176,719991154352222208,10.0,10.0,None,04-12-2016,20:50,doggo
1177,719704490224398336,12.0,10.0,Clyde,04-12-2016,01:51,pupper
1178,719551379208073216,10.0,10.0,Harnold,04-11-2016,15:43,
1179,719367763014393856,11.0,10.0,Sid,04-11-2016,03:33,
1180,719339463458033665,10.0,10.0,Lucy,04-11-2016,01:41,
1181,719332531645071360,11.0,10.0,Pippa,04-11-2016,01:13,
1182,718971898235854848,10.0,10.0,Sadie,04-10-2016,01:20,
1183,718939241951195136,12.0,10.0,Otis,04-09-2016,23:10,
1184,718631497683582976,10.0,10.0,None,04-09-2016,02:47,
1185,718613305783398402,11.0,10.0,Carper,04-09-2016,01:35,
1186,718540630683709445,10.0,10.0,None,04-08-2016,20:46,
1187,718460005985447936,9.0,10.0,Bowie,04-08-2016,15:26,
1188,718454725339934721,13.0,10.0,None,04-08-2016,15:05,
1189,718246886998687744,3.0,10.0,Alexanderson,04-08-2016,01:19,
1190,718234618122661888,11.0,10.0,Suki,04-08-2016,00:30,
1191,717841801130979328,11.0,10.0,Barclay,04-06-2016,22:29,
1192,717790033953034240,10.0,10.0,None,04-06-2016,19:04,pupper
1193,717537687239008257,11.0,10.0,None,04-06-2016,02:21,
1194,717428917016076293,11.0,10.0,Skittle,04-05-2016,19:09,
1195,717421804990701568,9.0,10.0,Ebby,04-05-2016,18:41,
1196,717047459982213120,12.0,10.0,Flávio,04-04-2016,17:53,
1197,717009362452090881,10.0,10.0,Smokey,04-04-2016,15:22,pupper
1198,716802964044845056,10.0,10.0,Link,04-04-2016,01:41,
1199,716791146589110272,11.0,10.0,Jennifur,04-04-2016,00:55,
1200,716730379797970944,12.0,10.0,None,04-03-2016,20:53,
1201,716447146686459905,13.0,10.0,Ozzy,04-03-2016,02:08,pupper
1202,716439118184652801,50.0,50.0,Bluebert,04-03-2016,01:36,
1203,716285507865542656,12.0,10.0,Stephanus,04-02-2016,15:25,
1204,716080869887381504,11.0,10.0,None,04-02-2016,01:52,doggo
1205,715928423106027520,11.0,10.0,Bubbles,04-01-2016,15:46,
1206,715758151270801409,13.0,10.0,None,04-01-2016,04:30,
1207,715733265223708672,10.0,10.0,None,04-01-2016,02:51,
1208,715704790270025728,11.0,10.0,Bentley,04-01-2016,00:58,
1209,715696743237730304,10.0,10.0,Toby,04-01-2016,00:26,
1210,715680795826982913,12.0,10.0,Zeus,03-31-2016,23:22,
1211,715360349751484417,11.0,10.0,Bertson,03-31-2016,02:09,
1212,715342466308784130,10.0,10.0,Oscar,03-31-2016,00:58,
1213,715220193576927233,10.0,10.0,Nico,03-30-2016,16:52,
1214,715200624753819648,12.0,10.0,Michelangelope,03-30-2016,15:34,
1215,715009755312439296,12.0,10.0,Siba,03-30-2016,02:56,
1216,714982300363173890,9.0,10.0,Calbert,03-30-2016,01:07,
1217,714962719905021952,12.0,10.0,None,03-29-2016,23:49,
1218,714957620017307648,10.0,10.0,Curtis,03-29-2016,23:29,
1219,714631576617938945,4.0,10.0,Benedict,03-29-2016,01:53,
1220,714606013974974464,12.0,10.0,None,03-29-2016,00:12,pupper
1221,714485234495041536,10.0,10.0,Blitz,03-28-2016,16:12,
1222,714258258790387713,10.0,10.0,Travis,03-28-2016,01:10,
1223,714251586676113411,8.0,10.0,Thumas,03-28-2016,00:43,
1224,714214115368108032,13.0,10.0,None,03-27-2016,22:14,
1225,714141408463036416,10.0,10.0,None,03-27-2016,17:25,
1226,713919462244790272,12.0,10.0,Kanu,03-27-2016,02:43,
1227,713909862279876608,12.0,10.0,Doug,03-27-2016,02:05,
1228,713900603437621249,99.0,90.0,None,03-27-2016,01:29,pupper
1229,713761197720473600,12.0,10.0,Piper,03-26-2016,16:15,
1230,713411074226274305,11.0,10.0,None,03-25-2016,17:03,
1231,713177543487135744,10.0,10.0,Lance,03-25-2016,01:35,
1232,713175907180089344,10.0,10.0,Opie,03-25-2016,01:29,
1233,712809025985978368,10.0,10.0,Stubert,03-24-2016,01:11,
1234,712717840512598017,10.0,10.0,None,03-23-2016,19:09,
1235,712668654853337088,10.0,10.0,Sunny,03-23-2016,15:53,
1236,712438159032893441,11.0,10.0,Kane,03-23-2016,00:37,
1237,712309440758808576,12.0,10.0,None,03-22-2016,16:06,pupper
1238,712097430750289920,10.0,10.0,None,03-22-2016,02:03,
1239,712092745624633345,7.0,10.0,Steven,03-22-2016,01:45,
1240,712085617388212225,11.0,10.0,Olive,03-22-2016,01:16,
1241,712065007010385924,6.0,10.0,Chester,03-21-2016,23:55,
1242,711998809858043904,12.0,10.0,None,03-21-2016,19:31,
